article,target,link,link_position,link_page_rank,link_category
Hundred_Years%27_War,Elizabeth_I_of_England,Battle_of_Hastings,0.30357142857142855,0.00015582556297241533,History
Hundred_Years%27_War,Elizabeth_I_of_England,List_of_French_monarchs,0.19642857142857142,7.723381751257251e-05,People
Henry_VI_of_England,Elizabeth_I_of_England,Richard_III_%28play%29,0.9705882352941176,8.037090501373284e-05,Language
Henry_VI_of_England,Elizabeth_I_of_England,Henry_IV_of_England,0.9117647058823529,0.00011703707662890733,History
Wars_of_the_Roses,Elizabeth_I_of_England,Genealogy,0.3333333333333333,0.00011024202404116905,Everyday
Wars_of_the_Roses,Elizabeth_I_of_England,France,0.11764705882352941,0.006422591500548313,Geography
14th_century,Elizabeth_I_of_England,Ibn_Battuta,0.8974358974358975,7.42630177895339e-05,People
14th_century,Elizabeth_I_of_England,15th_century,0.02564102564102564,0.0009319474059595194,History
Hundred_Years%27_War,Elizabeth_I_of_England,Nationality,0.23214285714285715,0.00022617861790487603,Citizenship
Hundred_Years%27_War,Elizabeth_I_of_England,England,0.08928571428571429,0.0044740795759441645,Geography
Henry_VI_of_England,Elizabeth_I_of_England,Henry_IV_of_England,0.9117647058823529,0.00011703707662890733,History
Henry_VI_of_England,Elizabeth_I_of_England,Henry_V_of_England,0.17647058823529413,0.00012018046248072438,History
Wars_of_the_Roses,Elizabeth_I_of_England,Richard_III_of_England,0.37254901960784315,0.00012905712536524853,People
Wars_of_the_Roses,Elizabeth_I_of_England,William_Shakespeare,0.803921568627451,0.0010209714465371695,People
14th_century,Elizabeth_I_of_England,Dante_Alighieri,0.8717948717948718,0.00031922820988831497,People
14th_century,Elizabeth_I_of_England,Time,0.10256410256410256,0.0006287278756708051,Science
Edward_III_of_England,Elizabeth_I_of_England,British_House_of_Commons,0.7391304347826086,0.0005324715578272521,Citizenship
Edward_III_of_England,Elizabeth_I_of_England,France,0.41304347826086957,0.006422591500548313,Geography
14th_century,Henry_David_Thoreau,Singapore,0.5384615384615384,0.0007538790936522571,Geography
14th_century,Henry_David_Thoreau,Timur,0.9743589743589743,0.00018632954460811926,People
Christianity,Henry_David_Thoreau,7th_century,0.5147058823529411,0.0006497769191494117,History
Christianity,Henry_David_Thoreau,Oceania,0.07352941176470588,0.00046651921677647924,Geography
Anglicanism,Henry_David_Thoreau,Thomas_Cranmer,0.175,0.00012071899584264979,People
Anglicanism,Henry_David_Thoreau,1st_century,0.275,0.0004449955299584359,History
United_States,Henry_David_Thoreau,Baltimore%2C_Maryland,0.06783369803063458,0.00020977971081290625,Geography
United_States,Henry_David_Thoreau,Republic_of_China,0.9934354485776805,0.0005586470537966452,Geography
French_Revolution,Henry_David_Thoreau,Revolution,0.13043478260869565,0.0002727701967588439,Citizenship
French_Revolution,Henry_David_Thoreau,Age_of_Enlightenment,0.2608695652173913,0.0006001875260750525,Religion
Age_of_Enlightenment,Henry_David_Thoreau,Baruch_Spinoza,0.32051282051282054,0.0001690258973095344,People
Age_of_Enlightenment,Henry_David_Thoreau,Antoine_Lavoisier,0.7435897435897436,0.00022971324997218633,People
David_Hume,Henry_David_Thoreau,Philosophy_of_mind,0.09615384615384616,0.00011324832014605166,Religion
David_Hume,Henry_David_Thoreau,Switzerland,0.9038461538461539,0.0015433288719245036,Countries
Philosophy,Henry_David_Thoreau,John_Locke,0.8013698630136986,0.00046839897906355383,People
Philosophy,Henry_David_Thoreau,Augustine_of_Hippo,0.3767123287671233,0.0004346253529666784,People
Constitutional_monarchy,Henry_David_Thoreau,Parliamentary_system,0.0,0.000721430277649281,Citizenship
Constitutional_monarchy,Henry_David_Thoreau,United_Kingdom,0.8055555555555556,0.006234853214871949,Geography
Government,Henry_David_Thoreau,Marxism,0.27586206896551724,0.0005871469176291452,Citizenship
Government,Henry_David_Thoreau,Immanuel_Kant,0.4482758620689655,0.00041184066597926703,People
2004_Atlantic_hurricane_season,Art,United_States,0.5486725663716814,0.009565545383105637,Geography
2004_Atlantic_hurricane_season,Art,Hurricane_Ivan,0.07079646017699115,8.983824389540836e-05,Geography
U.S._state,Art,Minneapolis%2C_Minnesota,0.5735294117647058,0.00011986851092119169,Geography
U.S._state,Art,Los_Angeles%2C_California,0.38235294117647056,0.00037391852258043606,Geography
United_States,Art,Indonesia,0.962800875273523,0.0013664826854922834,Geography
United_States,Art,President_of_the_United_States,0.19693654266958424,0.0008494303058093791,Citizenship
Fine_art,Art,Aristotle,0.4375,0.0011694147791972433,People
Fine_art,Art,Sculpture,0.9375,0.00039112365986599323,Art
Visual_arts,Art,Architecture,0.1724137931034483,0.00057015809661876,Design
Visual_arts,Art,Painting,0.41379310344827586,0.00032586475243794494,Art
2004_Atlantic_hurricane_season,Chromium,Venezuela,0.4778761061946903,0.0006157685865145061,Geography
2004_Atlantic_hurricane_season,Chromium,Tropical_Storm_Matthew_%282004%29,0.9823008849557522,3.654251509336685e-05,Geography
El_Ni%C3%B1o-Southern_Oscillation,Chromium,Zambia,0.6666666666666666,0.00043268103845362746,Countries
El_Ni%C3%B1o-Southern_Oscillation,Chromium,Tanzania,0.6410256410256411,0.0004921316191186502,Countries
Fertilizer,Chromium,Humus,0.6666666666666666,5.9851415210071884e-05,Geography
Fertilizer,Chromium,Manganese,0.4358974358974359,0.0002578364830170097,Science
Molybdenum,Chromium,Animal,0.8688524590163934,0.0028830832572249187,Science
Molybdenum,Chromium,Neutron,0.26229508196721313,0.0009112938044545348,Science
2004_Atlantic_hurricane_season,Chromium,Labor_Day_Hurricane_of_1935,0.23893805309734514,6.145944474564478e-05,Geography
2004_Atlantic_hurricane_season,Chromium,Jamaica,0.09734513274336283,0.0005360558925715287,Geography
Pacific_Ocean,Chromium,Volcano,0.21875,0.0011304647832109619,Geography
Pacific_Ocean,Chromium,Russia,0.515625,0.003496131617966406,Countries
Water,Chromium,Hydrogen,0.07228915662650602,0.0012080254759378438,Science
Water,Chromium,Middle_East,0.39759036144578314,0.0017112295966075536,Geography
Oxygen,Chromium,Gas,0.16666666666666666,0.0006911638834221681,Science
Oxygen,Chromium,Water,0.7380952380952381,0.0014554056567765042,Geography
Chemical_element,Chromium,Neutron,0.125,0.0009112938044545348,Science
Chemical_element,Chromium,Chemistry,0.0,0.0007843227717330281,Science
2004_Atlantic_hurricane_season,Atom,United_States,0.3893805309734513,0.009565545383105637,Geography
2004_Atlantic_hurricane_season,Atom,Venezuela,0.4778761061946903,0.0006157685865145061,Geography
Hurricane_Ivan,Atom,Tropical_cyclone,0.1111111111111111,0.0008348218932682401,Geography
Hurricane_Ivan,Atom,Trinidad_and_Tobago,0.5833333333333334,0.00028201420947659425,Geography
Tropical_cyclone,Atom,United_States,0.9007633587786259,0.009565545383105637,Geography
Tropical_cyclone,Atom,Haiti,0.9618320610687023,0.0005576468417347897,Countries
Gravitation,Atom,Galileo_Galilei,0.3235294117647059,0.0003918525792635742,People
Gravitation,Atom,17th_century,0.38235294117647056,0.0009784681374673191,History
Albert_Einstein,Atom,Chemical_element,0.967741935483871,0.000956728067821787,Science
Albert_Einstein,Atom,Bertrand_Russell,0.8387096774193549,0.0003325290002961818,People
2004_Atlantic_hurricane_season,Atom,Jamaica,0.4247787610619469,0.0005360558925715287,Geography
2004_Atlantic_hurricane_season,Atom,Caribbean_Sea,0.39823008849557523,0.00044304560103400494,Geography
Tropical_cyclone,Atom,Hurricane_Mitch,0.8778625954198473,8.193234266555708e-05,Geography
Tropical_cyclone,Atom,Sun,0.07633587786259542,0.0012060145762775721,Science
Rain,Atom,Temperate,0.5945945945945946,0.0006260863789075064,Science
Rain,Atom,Ireland,0.8648648648648649,0.001899965414851622,Geography
2004_Atlantic_hurricane_season,Ice_age,Tropical_cyclone,0.02654867256637168,0.0008348218932682401,Geography
2004_Atlantic_hurricane_season,Ice_age,Caribbean_Sea,0.39823008849557523,0.00044304560103400494,Geography
El_Ni%C3%B1o-Southern_Oscillation,Ice_age,Mozambique,0.717948717948718,0.00047770167378176093,Geography
El_Ni%C3%B1o-Southern_Oscillation,Ice_age,Lima,0.9487179487179487,0.0001244457550395192,Geography
Global_warming,Ice_age,Calcite,0.9333333333333333,0.00020426402988994684,Geography
Global_warming,Ice_age,Civilization,0.5555555555555556,0.0005737815254997418,Citizenship
Climate_change,Ice_age,Climate,0.075,0.0013282702344261058,Geography
Climate_change,Ice_age,Meteorology,0.0,0.00046534671413967654,Geography
2004_Atlantic_hurricane_season,Ice_age,El_Ni%C3%B1o-Southern_Oscillation,0.1504424778761062,0.0001683838874734212,Geography
2004_Atlantic_hurricane_season,Ice_age,Pacific_Ocean,0.48672566371681414,0.0013627251215915866,Geography
2005_Atlantic_hurricane_season,Ice_age,Hurricane_Epsilon_%282005%29,0.8333333333333334,5.432603545485209e-05,Geography
2005_Atlantic_hurricane_season,Ice_age,Cape_Verde,0.2619047619047619,0.00035589287680698115,Countries
El_Ni%C3%B1o-Southern_Oscillation,Ice_age,French_Revolution,0.9230769230769231,0.0008464427915576493,History
El_Ni%C3%B1o-Southern_Oscillation,Ice_age,Bolivia,0.38461538461538464,0.00045857555514649975,Geography
Global_warming,Ice_age,Nuclear_power,0.6888888888888889,0.00028395161662268613,Design
Global_warming,Ice_age,Civilization,0.5555555555555556,0.0005737815254997418,Citizenship
2004_Atlantic_hurricane_season,Ice_age,U.S._state,0.04424778761061947,0.000569554023741095,Geography
2004_Atlantic_hurricane_season,Ice_age,West_Virginia,0.6637168141592921,0.00023249359300004174,Geography
El_Ni%C3%B1o-Southern_Oscillation,Ice_age,Canada,0.48717948717948717,0.003434891665574223,Countries
El_Ni%C3%B1o-Southern_Oscillation,Ice_age,Amazon_River,0.41025641025641024,0.0001929283786530882,Geography
2004_Atlantic_hurricane_season,8th_century,Florida,0.6017699115044248,0.000718674467493611,Geography
2004_Atlantic_hurricane_season,8th_century,Puerto_Rico,0.6194690265486725,0.0005245779701735874,Geography
Pacific_Ocean,8th_century,Abel_Tasman,0.5,8.106767154335097e-05,People
Pacific_Ocean,8th_century,Nicaragua,0.65625,0.00042938226922567774,Geography
2004_Atlantic_hurricane_season,Buckminster_Fuller,Turks_and_Caicos_Islands,0.5132743362831859,0.00019538130471343716,Countries
2004_Atlantic_hurricane_season,Buckminster_Fuller,Jamaica,0.4247787610619469,0.0005360558925715287,Geography
U.S._state,Buckminster_Fuller,List_of_U.S._states_by_date_of_statehood,0.9852941176470589,0.00013201383836843094,Geography
U.S._state,Buckminster_Fuller,France,0.3088235294117647,0.006422591500548313,Geography
United_States,Buckminster_Fuller,Turks_and_Caicos_Islands,0.9146608315098468,0.00019538130471343716,Countries
United_States,Buckminster_Fuller,Colombia,0.8730853391684902,0.0006096818479817604,Geography
Medicine,Buckminster_Fuller,Anatomy,0.4339622641509434,0.0003181189649020667,Science
Medicine,Buckminster_Fuller,Health,0.018867924528301886,0.00018067583223814763,Science
Science,Buckminster_Fuller,Physical_science,0.2,0.00011390026737110267,Science
Science,Buckminster_Fuller,Chemistry,0.5111111111111111,0.0007843227717330281,Science
Chemistry,Buckminster_Fuller,Steel,0.20253164556962025,0.0010735364175499561,Science
Chemistry,Buckminster_Fuller,Uranium,0.6075949367088608,0.0005095208605061999,Science
Iron,Buckminster_Fuller,Metal,0.25,0.0007682518356126562,Science
Iron,Buckminster_Fuller,Oxygen,0.96875,0.001673305735851902,Science
Chemical_element,Buckminster_Fuller,Helium,0.2,0.0005384837820931781,Science
Chemical_element,Buckminster_Fuller,List_of_elements_by_name,0.275,0.0007138156501102426,Science
2004_Atlantic_hurricane_season,Great_comet,Barbados,0.46017699115044247,0.00032230460531074216,Geography
2004_Atlantic_hurricane_season,Great_comet,El_Ni%C3%B1o-Southern_Oscillation,0.1504424778761062,0.0001683838874734212,Geography
Atlantic_Ocean,Great_comet,South_Georgia_and_the_South_Sandwich_Islands,0.3885350318471338,0.0001346595270470496,Geography
Atlantic_Ocean,Great_comet,Banjul,0.7961783439490446,7.82569991263305e-05,Geography
Tropical_cyclone,Great_comet,United_States_dollar,0.8549618320610687,0.0011692822255223146,Business
Tropical_cyclone,Great_comet,Eye_%28cyclone%29,0.11450381679389313,5.797647435229911e-05,Geography
Sun,Great_comet,Planetary_nebula,0.4230769230769231,7.44861428268184e-05,Science
Sun,Great_comet,Earth%27s_atmosphere,0.5576923076923077,0.0011172529896653557,Geography
Comet,Great_comet,Planet,0.46296296296296297,0.0005946762028804619,Science
Comet,Great_comet,Philosophiae_Naturalis_Principia_Mathematica,0.6111111111111112,0.00012055379810494988,History
2004_Atlantic_hurricane_season,James_II_of_England,Bermuda,0.504424778761062,0.0003364274309634412,Countries
2004_Atlantic_hurricane_season,James_II_of_England,Brazil,0.3805309734513274,0.0017452824901676312,Countries
The_Bahamas,James_II_of_England,AIDS,0.15625,0.0005269331313841732,Science
The_Bahamas,James_II_of_England,2004_Atlantic_hurricane_season,0.53125,8.080283036637211e-05,Geography
United_States,James_II_of_England,Education_in_the_United_States,0.5864332603938731,6.572006567364744e-05,Geography
United_States,James_II_of_England,Greece,0.7636761487964989,0.0016641489602674555,Geography
George_Washington,James_II_of_England,Great_Lakes,0.35135135135135137,0.0003660912636364886,Geography
George_Washington,James_II_of_England,Rhode_Island,0.5675675675675675,0.0003062115775366634,Geography
American_Revolutionary_War,James_II_of_England,United_States,0.1694915254237288,0.009565545383105637,Geography
American_Revolutionary_War,James_II_of_England,American_Revolutionary_War,0.11864406779661017,0.0003504234741498745,History
British_Empire,James_II_of_England,Myanmar,0.44387755102040816,0.0007789654255679276,Countries
British_Empire,James_II_of_England,Swaziland,0.9183673469387755,0.00028628418985262905,Countries
2004_Atlantic_hurricane_season,James_II_of_England,Cayman_Islands,0.10619469026548672,0.00018315335842225428,Countries
2004_Atlantic_hurricane_season,James_II_of_England,Hurricane_Ivan,0.07079646017699115,8.983824389540836e-05,Geography
Bermuda,James_II_of_England,Acts_of_Union_1707,0.25,0.0002213000563730566,History
Bermuda,James_II_of_England,20th_century,0.45454545454545453,0.0023615390664036124,History
England,James_II_of_England,Christopher_Wren,0.5880149812734082,0.00014965013474679654,People
England,James_II_of_England,FIFA,0.6329588014981273,0.0002562437175821022,Everyday
2005_Atlantic_hurricane_season,Spain,Jamaica,0.42857142857142855,0.0005360558925715287,Geography
2005_Atlantic_hurricane_season,Spain,International_Space_Station,0.5,0.0003143665299025222,Science
Cuba,Spain,Israel,0.9347826086956522,0.0015165046343892218,Geography
Cuba,Spain,France,0.29347826086956524,0.006422591500548313,Geography
2005_Atlantic_hurricane_season,Jazz,U.S._state,0.047619047619047616,0.000569554023741095,Geography
2005_Atlantic_hurricane_season,Jazz,Hurricane_Epsilon_%282005%29,0.5317460317460317,5.432603545485209e-05,Geography
Hurricane_Katrina,Jazz,Poverty,0.9859154929577465,0.00038334376196306395,Citizenship
Hurricane_Katrina,Jazz,Bacteria,0.6338028169014085,0.0012289522700705544,Science
Gulf_of_Mexico,Jazz,Mississippi_River,0.5416666666666666,0.00037513494217780957,Geography
Gulf_of_Mexico,Jazz,France,0.7083333333333334,0.006422591500548313,Geography
Florida,Jazz,Hurricane_Katrina,0.3118279569892473,0.00029481443947317585,Geography
Florida,Jazz,Fruit,0.5698924731182796,0.0006420096031062133,Everyday
American_Civil_War,Jazz,Ulysses_S._Grant,0.13432835820895522,0.00020374503011806738,People
American_Civil_War,Jazz,United_States,0.029850746268656716,0.009565545383105637,Geography
Thomas_Jefferson,Jazz,Jean-Jacques_Rousseau,0.6538461538461539,0.0003105845193762716,People
Thomas_Jefferson,Jazz,Palladian_architecture,0.46153846153846156,6.135889854135778e-05,Design
Abraham_Lincoln,Jazz,Frederick_Douglass,0.37254901960784315,8.155258679237387e-05,People
Abraham_Lincoln,Jazz,William_Tecumseh_Sherman,0.5294117647058824,7.325004464914532e-05,People
Gettysburg_Address,Jazz,Baltimore%2C_Maryland,0.7586206896551724,0.00020977971081290625,Geography
Gettysburg_Address,Jazz,President_of_the_United_States,0.034482758620689655,0.0008494303058093791,Citizenship
Slavery,Jazz,Europe,0.44285714285714284,0.006339517036740152,Geography
Slavery,Jazz,Ramesses_II,0.3,0.00010711631729309106,History
English_language,Jazz,Cameroon,0.6336633663366337,0.0005287069205614055,Geography
English_language,Jazz,Saint_Kitts_and_Nevis,0.5247524752475248,0.0002006605794428415,Countries
Latin,Jazz,Split_infinitive,0.825,0.00016256237763974353,Language
Latin,Jazz,Law,0.275,0.0009543953448850352,Citizenship
Italy,Jazz,Agriculture,0.8099173553719008,0.0019434771412398444,Everyday
Italy,Jazz,Eastern_Orthodox_Church,0.7272727272727273,0.0006853225341063956,Religion
Vienna,Jazz,Wine,0.7101449275362319,0.0004480151740960864,Everyday
Vienna,Jazz,Slovakia,0.8115942028985508,0.0006122359410135747,Geography
